UserID,Date,Steps,CaloriesBurned,DistanceKm,SleepHours,HeartRate,FoodItem,CaloriesIntake,Protein_g,Fat_g,Carbs_g,WaterIntake_L,Mood,Recommendation
1709,2023-01-30,11551,3475,10.15,6.5,60,Pasta,1483,55.0,20.2,274.8,3.6,Happy,Great job! Keep maintaining your healthy routine.
1670,2023-10-08,4996,1620,3.91,8.2,67,Egg Wrap,2424,120.7,30.8,275.6,3.0,Tired,Try taking a short walk to stay active.
1079,2023-05-01,5840,2635,4.94,5.4,64,Pasta,2105,116.4,59.3,275.2,2.1,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1030,2023-12-19,13697,3829,11.84,8.7,77,Dal & Rice,2343,137.5,83.8,147.7,1.0,Energetic,Drink more water to stay hydrated.
1984,2023-12-21,3218,2069,2.74,7.2,84,Chicken Salad,2815,75.8,28.9,329.4,4.0,Tired,Try taking a short walk to stay active.
1111,2023-04-16,8961,2700,7.9,8.3,107,Dal & Rice,2243,70.8,35.5,327.6,0.6,Stressed,Drink more water to stay hydrated.
1557,2023-11-08,15536,2154,10.53,4.4,111,Fried Rice,2933,79.9,82.8,141.5,2.4,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1864,2023-05-10,19969,2723,12.7,4.7,79,Paneer Curry,2263,146.3,22.1,323.0,2.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1716,2023-07-24,8743,3193,7.54,8.7,77,Pasta,1394,127.4,41.6,323.8,0.9,Stressed,Drink more water to stay hydrated.
1563,2023-02-22,19109,2049,17.1,4.2,80,Fruit Smoothie,2595,37.5,46.3,185.7,1.9,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1649,2023-10-24,5593,3893,3.63,7.5,55,Grilled Fish,2842,37.5,76.5,265.8,0.7,Happy,Drink more water to stay hydrated.
1471,2023-10-06,17645,3151,14.32,7.9,88,Veg Sandwich,2363,58.3,70.3,248.5,1.8,Stressed,Drink more water to stay hydrated.
1073,2023-07-08,19168,3435,14.64,8.4,112,Fruit Smoothie,2873,91.3,87.6,173.7,2.5,Happy,Great job! Keep maintaining your healthy routine.
1552,2023-08-03,13605,1878,9.13,8.7,86,Grilled Fish,2459,98.0,22.4,209.5,3.7,Sad,Take a break and do something relaxing.
1478,2023-01-31,12841,2008,10.45,5.8,91,Chicken Salad,2285,138.9,84.9,203.6,3.3,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1588,2023-09-15,13826,2279,11.01,5.5,113,Oatmeal,1667,149.8,77.8,147.0,3.0,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1386,2023-03-01,7941,3846,5.76,5.6,112,Oatmeal,2256,61.8,81.0,154.3,0.9,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1698,2023-03-19,12345,3659,7.47,4.2,63,Dal & Rice,2711,56.5,82.7,366.1,2.7,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1881,2023-01-23,1609,3920,1.37,4.7,113,Pasta,1846,82.8,84.9,378.3,3.3,Tired,Try taking a short walk to stay active.
1563,2023-07-04,13864,2632,9.25,8.1,56,Fruit Smoothie,1823,142.2,28.4,337.9,2.0,Tired,Take a break and do something relaxing.
1929,2023-02-04,16534,2886,13.36,6.3,72,Fried Rice,2120,91.3,88.4,355.9,3.8,Relaxed,Great job! Keep maintaining your healthy routine.
1432,2023-01-01,9554,2376,8.59,4.3,73,Veg Sandwich,2802,41.2,25.6,388.2,2.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1411,2023-04-15,13449,3605,11.83,6.5,106,Paneer Curry,2090,106.4,21.8,251.8,2.2,Tired,Take a break and do something relaxing.
1466,2023-06-25,4502,3673,3.36,5.5,59,Egg Wrap,1427,65.2,75.8,373.7,2.9,Energetic,Try taking a short walk to stay active.
1598,2023-02-18,15452,2598,9.66,6.5,57,Egg Wrap,2939,116.8,71.3,129.3,3.2,Relaxed,Great job! Keep maintaining your healthy routine.
1620,2023-06-17,10732,3918,9.31,8.8,56,Veg Sandwich,1951,118.6,33.5,123.7,2.7,Stressed,Take a break and do something relaxing.
1991,2023-11-14,9054,3521,5.47,7.8,115,Egg Wrap,2004,135.4,36.6,207.8,3.0,Tired,Take a break and do something relaxing.
1908,2023-09-28,10763,1933,7.47,9.0,99,Chicken Salad,1666,149.8,66.1,362.1,3.8,Happy,Great job! Keep maintaining your healthy routine.
1736,2023-06-07,5733,3192,4.69,8.5,102,Paneer Curry,2477,105.5,50.4,168.9,0.9,Happy,Drink more water to stay hydrated.
1993,2023-01-21,17629,1263,14.75,4.5,89,Chicken Salad,2599,86.8,21.7,199.9,0.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1992,2023-04-15,18672,2271,14.43,5.9,114,Dal & Rice,2616,119.5,35.1,367.5,1.0,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1247,2023-10-17,18304,3335,12.76,6.3,114,Oatmeal,1487,54.0,67.4,315.8,3.8,Relaxed,Great job! Keep maintaining your healthy routine.
1580,2023-05-01,10084,3219,6.4,6.2,111,Pasta,2641,37.2,25.4,155.1,0.7,Tired,Drink more water to stay hydrated.
1119,2023-07-11,2128,2749,1.59,4.7,69,Pasta,2479,55.5,87.6,199.3,1.8,Energetic,Try taking a short walk to stay active.
1066,2023-08-17,15604,2129,12.22,8.1,86,Veg Sandwich,1999,103.7,31.0,179.2,3.2,Energetic,Great job! Keep maintaining your healthy routine.
1572,2023-06-30,17444,2099,15.59,6.7,103,Chicken Salad,2865,35.8,61.4,152.2,3.8,Stressed,Take a break and do something relaxing.
1955,2023-12-18,12718,3511,11.35,7.2,94,Paneer Curry,2324,125.7,88.5,271.1,0.6,Stressed,Drink more water to stay hydrated.
1326,2023-08-13,15182,2864,12.83,9.0,111,Grilled Fish,1930,86.1,82.4,388.2,0.7,Sad,Drink more water to stay hydrated.
1919,2023-08-22,4894,3963,3.11,7.6,77,Fruit Smoothie,1394,57.7,38.4,180.1,3.7,Relaxed,Try taking a short walk to stay active.
1702,2023-09-23,6729,2731,5.9,4.9,108,Egg Wrap,2022,146.0,24.7,196.6,2.8,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1469,2023-12-12,2671,2489,1.95,8.7,74,Egg Wrap,2376,97.1,39.4,363.1,2.3,Energetic,Try taking a short walk to stay active.
1492,2023-11-10,10145,2113,6.34,4.8,103,Oatmeal,2078,135.9,77.9,216.8,3.2,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1700,2023-12-31,13831,3572,11.21,6.2,66,Pasta,1891,86.1,84.7,293.9,3.0,Stressed,Take a break and do something relaxing.
1662,2023-08-06,19294,2151,15.72,7.5,85,Paneer Curry,1582,89.9,36.9,229.5,1.2,Sad,Drink more water to stay hydrated.
1285,2023-07-30,4334,1541,2.74,6.3,95,Paneer Curry,1242,58.1,52.8,163.6,2.2,Sad,Try taking a short walk to stay active.
1955,2023-04-09,9979,2126,6.18,4.2,62,Fried Rice,1618,134.3,24.0,251.5,2.7,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1913,2023-04-19,3877,3525,3.44,6.7,110,Fried Rice,2963,98.3,47.4,387.0,2.8,Stressed,Try taking a short walk to stay active.
1607,2023-12-11,17020,3167,13.63,4.3,115,Fried Rice,2953,73.1,48.0,390.3,3.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1311,2023-09-10,5549,1529,3.77,6.5,73,Fried Rice,2251,62.1,28.1,295.7,0.9,Sad,Drink more water to stay hydrated.
1308,2023-01-12,4458,2478,3.36,5.6,87,Dal & Rice,1700,140.1,84.5,348.0,2.4,Stressed,Try taking a short walk to stay active.
1774,2023-04-28,6284,2717,4.98,8.6,76,Veg Sandwich,2226,36.9,47.5,299.6,3.3,Relaxed,Great job! Keep maintaining your healthy routine.
1096,2023-03-29,2696,2089,2.0,6.1,80,Oatmeal,2246,134.9,33.0,310.3,2.7,Stressed,Try taking a short walk to stay active.
1964,2023-12-10,5617,3838,3.72,7.8,78,Egg Wrap,2911,58.8,58.1,208.2,2.7,Tired,Take a break and do something relaxing.
1112,2023-07-28,7692,3482,4.77,5.5,80,Oatmeal,2105,124.2,58.7,346.6,1.9,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1987,2023-05-10,14728,3709,12.46,5.9,89,Grilled Fish,1674,55.5,85.7,389.1,1.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1636,2023-11-25,6882,2925,5.38,6.3,61,Veg Sandwich,1706,118.7,25.0,131.2,1.0,Relaxed,Drink more water to stay hydrated.
1455,2023-07-02,14595,3584,8.93,6.9,105,Dal & Rice,2827,75.9,82.2,320.6,4.0,Relaxed,Great job! Keep maintaining your healthy routine.
1462,2023-03-24,11966,3315,10.18,5.0,81,Paneer Curry,2577,126.5,57.6,282.5,2.5,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1947,2023-09-11,11409,3769,8.53,6.4,64,Chicken Salad,1757,99.0,82.8,240.2,3.4,Sad,Take a break and do something relaxing.
1131,2023-01-05,12895,2586,9.47,5.6,114,Egg Wrap,1625,67.7,63.6,352.0,1.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1929,2023-10-30,7201,1460,4.39,6.2,109,Veg Sandwich,1326,95.2,77.3,231.3,2.2,Sad,Take a break and do something relaxing.
1964,2023-01-24,8038,1896,7.04,7.0,77,Fruit Smoothie,2418,104.1,35.2,244.2,2.0,Energetic,Great job! Keep maintaining your healthy routine.
1928,2023-05-01,13722,2252,8.82,6.1,79,Fruit Smoothie,2089,75.5,39.2,176.0,0.6,Sad,Drink more water to stay hydrated.
1120,2023-04-05,2389,3988,1.89,4.4,58,Egg Wrap,1422,114.5,90.0,383.3,1.9,Relaxed,Try taking a short walk to stay active.
1196,2023-08-12,8049,3422,5.15,5.9,71,Oatmeal,2067,59.5,33.6,221.9,1.9,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1805,2023-08-27,14839,2980,12.1,4.6,85,Oatmeal,1279,75.4,80.5,210.3,1.1,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1481,2023-08-15,12696,2368,10.04,8.4,99,Paneer Curry,2725,128.0,77.2,283.1,0.8,Tired,Drink more water to stay hydrated.
1633,2023-05-22,6097,1942,3.79,5.5,97,Fried Rice,1238,31.0,56.7,222.4,1.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1793,2023-02-20,13496,3500,8.83,7.4,91,Paneer Curry,2075,44.5,39.7,291.5,2.0,Tired,Take a break and do something relaxing.
1896,2023-05-25,6273,3180,5.2,8.9,62,Dal & Rice,1912,138.0,57.1,321.7,1.2,Relaxed,Drink more water to stay hydrated.
1771,2023-12-04,19856,3854,17.23,5.7,77,Chicken Salad,1551,133.1,57.3,192.3,3.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1038,2023-11-24,3408,3984,2.42,4.6,62,Fruit Smoothie,1226,48.7,22.3,225.0,3.7,Energetic,Try taking a short walk to stay active.
1565,2023-11-03,19058,2768,14.02,4.3,59,Paneer Curry,2391,78.0,79.1,245.2,2.1,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1511,2023-02-21,15856,1920,10.83,7.3,111,Pasta,1279,126.5,62.8,248.5,2.9,Relaxed,Great job! Keep maintaining your healthy routine.
1473,2023-01-12,11758,3303,10.47,7.9,87,Grilled Fish,1928,140.2,66.5,269.2,2.4,Happy,Great job! Keep maintaining your healthy routine.
1160,2023-12-03,4611,2990,3.21,6.8,90,Dal & Rice,1896,142.2,87.9,334.3,3.8,Sad,Try taking a short walk to stay active.
1288,2023-04-05,16421,1709,10.25,8.4,93,Fruit Smoothie,2034,51.5,69.8,233.0,3.7,Stressed,Take a break and do something relaxing.
1199,2023-05-09,4747,3341,3.19,6.0,80,Grilled Fish,2783,81.6,84.6,288.3,1.3,Sad,Try taking a short walk to stay active.
1787,2023-01-11,6192,2643,4.61,5.3,118,Paneer Curry,2688,147.0,38.3,306.6,1.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1527,2023-09-29,15434,2874,10.86,4.0,83,Egg Wrap,2110,106.5,23.1,132.9,2.4,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1916,2023-12-23,6324,1386,4.7,7.8,62,Veg Sandwich,1572,85.7,86.0,243.3,1.4,Stressed,Drink more water to stay hydrated.
1684,2023-04-02,7723,2100,6.16,8.1,78,Veg Sandwich,2193,110.3,59.4,349.5,3.4,Relaxed,Great job! Keep maintaining your healthy routine.
1502,2023-01-09,2289,3889,1.59,5.6,89,Pasta,2886,95.5,62.9,356.2,0.8,Sad,Try taking a short walk to stay active.
1247,2023-05-03,6497,3454,4.8,8.4,103,Chicken Salad,1601,59.6,63.8,340.8,3.3,Relaxed,Great job! Keep maintaining your healthy routine.
1382,2023-09-21,15873,3964,13.43,4.9,94,Fried Rice,1744,141.7,78.0,294.5,1.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1217,2023-10-08,4966,2513,4.33,8.8,78,Fruit Smoothie,2331,150.0,21.2,346.4,1.5,Happy,Try taking a short walk to stay active.
1086,2023-04-29,5849,2290,4.82,6.8,64,Paneer Curry,2692,134.4,57.1,395.7,1.8,Energetic,Drink more water to stay hydrated.
1081,2023-07-09,16284,2261,10.45,4.0,114,Egg Wrap,1740,139.1,72.7,256.6,1.5,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1061,2023-10-06,16216,2447,12.93,6.0,95,Grilled Fish,2613,54.1,64.1,125.6,3.9,Happy,Great job! Keep maintaining your healthy routine.
1798,2023-10-27,18685,1339,16.35,4.3,87,Pasta,1617,93.7,32.0,200.8,2.9,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1499,2023-02-25,11859,3138,9.8,4.1,60,Dal & Rice,2167,138.0,27.5,244.8,0.9,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1041,2023-07-15,11695,2358,7.34,5.2,116,Fruit Smoothie,2286,58.7,61.4,357.0,3.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1011,2023-01-23,4545,3968,3.57,5.2,106,Paneer Curry,2660,80.6,65.5,220.1,1.4,Tired,Try taking a short walk to stay active.
1832,2023-09-22,16198,3120,11.01,4.4,77,Grilled Fish,1428,77.2,71.2,386.2,1.8,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1745,2023-09-02,2278,3427,2.03,8.7,117,Chicken Salad,1896,101.4,68.1,110.6,0.9,Tired,Try taking a short walk to stay active.
1840,2023-09-17,12612,3399,9.23,5.9,118,Fruit Smoothie,2052,77.3,29.0,150.9,0.8,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1642,2023-08-19,9548,3577,6.15,6.1,106,Fried Rice,2893,148.5,33.4,189.2,1.4,Relaxed,Drink more water to stay hydrated.
1114,2023-07-29,3318,3263,2.36,4.6,61,Paneer Curry,2849,104.9,45.1,348.7,2.8,Relaxed,Try taking a short walk to stay active.
1217,2023-06-11,17114,1717,11.66,6.5,112,Paneer Curry,2023,53.0,79.8,269.6,3.1,Relaxed,Great job! Keep maintaining your healthy routine.
1648,2023-12-20,11941,1428,10.12,5.6,91,Oatmeal,1746,136.7,80.2,112.4,1.1,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1105,2023-06-19,4150,2191,3.29,7.8,65,Fried Rice,2409,101.8,83.3,126.7,1.6,Sad,Try taking a short walk to stay active.
1690,2023-12-05,15918,2376,10.86,8.7,55,Chicken Salad,2694,117.3,33.3,231.0,2.5,Relaxed,Great job! Keep maintaining your healthy routine.
1527,2023-10-17,14744,2079,12.36,6.6,105,Pasta,2972,116.7,83.3,127.8,2.2,Sad,Take a break and do something relaxing.
1471,2023-08-15,7068,3294,4.56,7.3,86,Egg Wrap,1575,57.6,22.8,277.6,0.7,Relaxed,Drink more water to stay hydrated.
1753,2023-12-27,4577,3606,3.03,7.2,83,Pasta,2276,88.2,36.3,103.0,3.8,Energetic,Try taking a short walk to stay active.
1845,2023-12-29,6916,1525,4.36,6.9,85,Fruit Smoothie,2551,66.8,68.2,138.9,3.6,Sad,Take a break and do something relaxing.
1892,2023-02-12,18249,1884,14.18,7.5,66,Paneer Curry,2136,132.7,53.0,133.5,1.3,Relaxed,Drink more water to stay hydrated.
1386,2023-07-14,1518,2919,0.93,7.5,111,Grilled Fish,2431,39.5,43.8,341.5,3.4,Sad,Try taking a short walk to stay active.
1225,2023-01-12,3539,3864,2.87,8.4,62,Egg Wrap,2899,104.6,20.8,224.3,3.1,Tired,Try taking a short walk to stay active.
1480,2023-09-29,4356,3616,2.88,7.6,102,Chicken Salad,1918,71.5,32.4,311.6,2.3,Relaxed,Try taking a short walk to stay active.
1753,2023-03-03,17008,2219,13.55,6.5,79,Grilled Fish,1471,36.1,73.4,335.2,1.3,Energetic,Drink more water to stay hydrated.
1407,2023-01-17,13637,3134,10.71,8.8,81,Veg Sandwich,1570,142.4,54.2,340.1,3.2,Energetic,Great job! Keep maintaining your healthy routine.
1456,2023-09-28,7023,3337,4.49,9.0,99,Grilled Fish,2763,145.4,62.6,187.5,1.5,Stressed,Drink more water to stay hydrated.
1652,2023-01-26,12574,1882,7.72,5.5,78,Pasta,2198,43.8,70.4,190.0,2.8,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1897,2023-02-14,18787,2009,11.5,6.6,74,Paneer Curry,2812,79.0,50.6,296.0,1.3,Relaxed,Drink more water to stay hydrated.
1710,2023-05-25,16040,3695,10.32,7.9,80,Oatmeal,1446,146.5,69.5,121.4,1.8,Sad,Drink more water to stay hydrated.
1623,2023-03-06,13769,3512,10.49,8.5,76,Egg Wrap,1263,62.8,29.8,299.0,3.2,Sad,Take a break and do something relaxing.
1638,2023-12-16,17910,1524,13.72,7.6,78,Paneer Curry,2363,39.8,89.6,244.8,3.9,Tired,Take a break and do something relaxing.
1020,2023-10-13,4762,3463,3.3,8.6,92,Paneer Curry,2036,101.3,80.4,291.7,2.0,Tired,Try taking a short walk to stay active.
1658,2023-03-09,6153,3854,3.8,4.4,109,Fruit Smoothie,1221,38.8,84.3,189.2,3.0,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1600,2023-12-28,6877,1437,5.6,4.7,102,Pasta,2396,68.2,37.1,272.1,3.0,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1814,2023-10-27,4756,2656,3.09,7.1,119,Fried Rice,2822,73.3,28.2,266.4,2.1,Happy,Try taking a short walk to stay active.
1917,2023-04-06,13437,3613,10.94,7.8,102,Fried Rice,2083,132.5,44.1,147.3,3.1,Stressed,Take a break and do something relaxing.
1202,2023-03-01,10455,2488,6.8,8.6,109,Grilled Fish,2957,77.7,74.0,136.3,2.2,Sad,Take a break and do something relaxing.
1416,2023-09-14,8239,2090,5.23,5.9,93,Veg Sandwich,2341,79.4,76.4,191.5,1.3,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1415,2023-01-19,10019,3818,8.52,5.4,110,Fried Rice,2100,102.4,83.8,362.7,2.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1447,2023-02-02,1283,1418,1.01,5.4,107,Paneer Curry,2833,100.8,45.9,233.9,1.3,Relaxed,Try taking a short walk to stay active.
1511,2023-04-01,8626,1876,5.35,6.1,116,Paneer Curry,2273,46.5,34.2,155.2,2.2,Relaxed,Great job! Keep maintaining your healthy routine.
1084,2023-08-26,12594,2734,7.88,8.0,118,Chicken Salad,2906,108.7,68.8,391.8,3.0,Happy,Great job! Keep maintaining your healthy routine.
1166,2023-01-24,6590,1293,4.36,5.8,58,Veg Sandwich,2036,109.4,80.4,361.5,2.2,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1383,2023-08-15,5329,3555,4.13,4.9,80,Grilled Fish,1366,49.5,58.1,129.2,3.4,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1467,2023-12-05,9524,2190,8.27,7.1,102,Oatmeal,2106,113.4,72.8,239.0,1.6,Energetic,Drink more water to stay hydrated.
1071,2023-09-22,10626,2121,9.51,6.8,112,Grilled Fish,1273,112.5,41.9,350.8,3.0,Happy,Great job! Keep maintaining your healthy routine.
1809,2023-01-06,1790,2786,1.22,8.7,59,Chicken Salad,1882,58.9,64.6,184.7,3.8,Happy,Try taking a short walk to stay active.
1996,2023-02-27,13660,2314,11.02,5.5,102,Fried Rice,1429,62.5,69.1,289.6,3.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1520,2023-04-10,19666,2886,16.84,8.5,95,Egg Wrap,2391,103.2,33.2,264.3,2.5,Stressed,Take a break and do something relaxing.
1792,2023-05-02,16945,3070,11.19,4.6,97,Dal & Rice,1864,32.2,67.5,298.3,3.9,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1472,2023-12-23,3299,1788,2.45,6.9,114,Oatmeal,1292,105.8,73.3,121.4,0.9,Happy,Try taking a short walk to stay active.
1992,2023-06-06,15703,1783,13.82,5.2,69,Veg Sandwich,2131,55.0,42.7,255.0,1.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1257,2023-07-20,18707,3263,13.68,8.1,57,Grilled Fish,2966,99.1,47.2,304.3,1.3,Energetic,Drink more water to stay hydrated.
1274,2023-08-13,15259,2310,11.93,6.7,79,Grilled Fish,1941,101.1,32.7,248.7,1.6,Sad,Drink more water to stay hydrated.
1749,2023-09-24,16658,2924,12.23,4.2,113,Egg Wrap,2869,116.1,73.9,202.8,1.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1019,2023-05-31,8958,3208,6.88,7.5,115,Oatmeal,2098,108.8,39.1,384.0,3.8,Energetic,Great job! Keep maintaining your healthy routine.
1489,2023-09-14,1280,2532,1.13,7.9,89,Dal & Rice,2601,148.7,77.8,342.8,1.0,Stressed,Try taking a short walk to stay active.
1744,2023-03-22,19889,3789,12.35,5.0,96,Paneer Curry,2194,146.9,66.1,293.2,2.8,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1489,2023-04-10,5583,3457,3.73,8.4,82,Oatmeal,1391,112.4,48.8,225.8,3.3,Relaxed,Great job! Keep maintaining your healthy routine.
1732,2023-04-15,1406,1217,1.05,8.6,107,Pasta,1412,55.1,62.8,359.4,2.3,Tired,Try taking a short walk to stay active.
1325,2023-09-09,18682,3285,12.54,6.3,82,Fruit Smoothie,1489,55.5,43.4,108.8,2.5,Happy,Great job! Keep maintaining your healthy routine.
1528,2023-05-13,17311,3027,13.27,7.2,62,Paneer Curry,2442,76.8,64.2,348.6,0.6,Stressed,Drink more water to stay hydrated.
1891,2023-04-09,7068,2577,4.56,4.1,102,Fried Rice,2654,111.6,32.7,235.5,0.9,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1088,2023-06-27,9678,1418,8.0,8.6,112,Veg Sandwich,1331,41.5,88.2,396.2,4.0,Sad,Take a break and do something relaxing.
1485,2023-09-22,16462,2485,12.78,5.8,95,Egg Wrap,2581,122.0,84.1,154.0,3.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1707,2023-05-12,1805,1566,1.3,8.9,112,Paneer Curry,2588,51.6,33.0,330.0,3.9,Tired,Try taking a short walk to stay active.
1349,2023-07-18,10618,2097,8.75,5.7,70,Paneer Curry,2869,49.8,65.3,109.3,2.6,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1083,2023-07-12,12370,3012,10.53,6.4,115,Paneer Curry,2636,85.1,32.6,232.2,3.3,Sad,Take a break and do something relaxing.
1386,2023-07-27,10592,2616,9.45,8.8,115,Fried Rice,1233,98.4,65.4,383.7,1.7,Happy,Drink more water to stay hydrated.
1086,2023-02-26,11417,1987,9.95,7.4,58,Fruit Smoothie,2453,81.5,61.0,323.7,2.9,Energetic,Great job! Keep maintaining your healthy routine.
1306,2023-09-19,7713,2798,6.85,6.8,71,Dal & Rice,2325,89.6,45.3,206.4,1.5,Happy,Drink more water to stay hydrated.
1849,2023-08-18,9528,2969,7.77,7.3,63,Pasta,2605,130.1,37.1,270.6,2.6,Happy,Great job! Keep maintaining your healthy routine.
1153,2023-05-22,16263,1310,10.44,7.3,113,Dal & Rice,1881,140.9,22.6,378.5,2.6,Sad,Take a break and do something relaxing.
1439,2023-03-04,5705,1760,3.45,6.3,82,Egg Wrap,1750,52.9,80.8,238.6,2.8,Stressed,Take a break and do something relaxing.
1739,2023-04-28,8083,2891,5.94,4.7,68,Dal & Rice,2722,68.3,71.2,163.1,2.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1959,2023-11-17,17634,3186,14.29,8.4,112,Fruit Smoothie,1465,148.4,70.5,368.9,1.7,Stressed,Drink more water to stay hydrated.
1263,2023-11-04,15236,3789,10.64,8.1,85,Grilled Fish,1491,146.4,48.8,339.1,3.9,Stressed,Take a break and do something relaxing.
1976,2023-11-17,16861,1935,13.68,4.9,70,Fried Rice,1810,86.5,37.5,116.5,4.0,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1734,2023-09-02,3263,3323,2.2,6.6,77,Egg Wrap,1216,41.7,22.8,327.0,3.4,Energetic,Try taking a short walk to stay active.
